pipeline_id,source_group,sweep_id,msg_len_bytes,network_delay_ms,packet_loss_pct,cpu_stress_level,N_RAW,P_NOISE,QBER_MAX,SAMPLE_FRAC,LINDBLAD_STEPS,LINDBLAD_TAU,LINDBLAD_GAMMA,success_rate,effective_total_ms_p50,effective_total_ms_p95,wall_clock_total_ms_p50,wall_clock_total_ms_p95,throughput_bytes_per_sec_p50,throughput_bits_per_sec_p50,qber_p50,entropy_score,randomness_score,avalanche_score,leakage_score,attack_score,robustness_score,security_score,latency_ms,throughput_bps,condition_group_id,latency_score_norm,throughput_score_norm,security_score_norm,robustness_score_norm,decision_profile,feasible,oracle_utility
A5_HYBRID_QKD_LINDBLAD,ablation_variant,focused,1024,0.0,0.0,0,1024,0.0,0.08,0.1,8,0.005,0.15,1.0,1656.156861,1716.4053747,1656.156861,1716.4053747,618.298920901551,4946.391367212408,0.0,0.8781876602240758,0.75,0.975,0.0457792062338308,1.0,0.9814814814814816,0.7365268303768591,1656.156861,4946.391367212408,033a15b88c5626ec,0.2989189683497646,0.2757885855319818,0.7365268303768591,1.0,BALANCED,True,0.5888283689666274
A2_PQC_LINDBLAD,ablation_variant,focused,1024,0.0,0.0,0,1024,0.0,0.08,0.1,8,0.005,0.15,1.0,1710.797538,1748.1023894999998,1710.797538,1748.1023894999998,598.5512471552317,4788.409977241854,,0.8790009125128998,0.75,0.9852297008547009,0.0281159890242668,1.0,1.0,0.7356578810612835,1710.797538,4788.409977241854,033a15b88c5626ec,0.0,0.0,0.7356578810612835,1.0,BALANCED,True,0.45748025837144923
A6_FULL_HARDENED,ablation_variant,focused,1024,0.0,0.0,0,1024,0.0,0.08,0.1,8,0.005,0.15,1.0,1547.320829,1569.0999992000002,1547.320829,1569.0999992000002,661.7890619761056,5294.312495808845,0.0,0.8845100863109849,0.75,0.990552105591168,0.0303030303030302,1.0,1.0,0.7382709434770276,1547.320829,5294.312495808845,033a15b88c5626ec,0.894320712817936,0.8831555415398157,0.7382709434770276,1.0,SECURE,True,0.8265524144450009
A8_HYBRID_QKD_LINDBLAD_NO_REPLAY,ablation_variant,focused,1024,0.0,0.0,0,1024,0.0,0.08,0.1,8,0.005,0.15,1.0,1528.00326,1568.2824486,1528.00326,1568.2824486,670.15563828051,5361.24510624408,0.0,0.8974662324939768,0.75,0.9741030092592592,0.0432479054717656,0.8,1.0,0.7016315906067363,1528.00326,5361.24510624408,033a15b88c5626ec,1.0,1.0,0.7016315906067363,1.0,SECURE,True,0.8209789543640418
P4_HYBRID_QKD_LINDBLAD,main_pipeline,focused,1024,0.0,0.0,0,1024,0.0,0.08,0.1,8,0.005,0.15,1.0,1570.965533,1705.4854685,1570.965533,1705.4854685,651.8284319354319,5214.627455483455,0.0,0.8808829749407642,0.75,0.977611400462963,0.0291651998077394,0.8,0.9487179487179488,0.692631391202081,1570.965533,5214.627455483455,033a15b88c5626ec,0.7649692678016974,0.7440491280344391,0.692631391202081,1.0,SECURE,True,0.7792782179031402
P2_PQC_MLDSA_LINDBLAD,main_pipeline,focused,1024,0.0,0.0,0,1024,0.0,0.08,0.1,8,0.005,0.15,1.0,1552.227072,1785.0078609,1552.227072,1785.0078609,659.6972945978873,5277.578356783099,,0.8866010676312208,0.5,0.994285300925926,0.0522027842891233,0.8,0.983739837398374,0.6654206107744375,1552.227072,5277.578356783099,033a15b88c5626ec,0.8674804689455327,0.8539427049337682,0.6654206107744375,1.0,SECURE,True,0.7786975486059042
A5_HYBRID_QKD_LINDBLAD,ablation_variant,focused,1024,0.0,0.0,0,1024,0.0,0.08,0.1,8,0.005,0.15,1.0,1656.156861,1716.4053747,1656.156861,1716.4053747,618.298920901551,4946.391367212408,0.0,0.8781876602240758,0.75,0.975,0.0457792062338308,1.0,0.9814814814814816,0.7365268303768591,1656.156861,4946.391367212408,033a15b88c5626ec,0.2989189683497646,0.2757885855319818,0.7365268303768591,1.0,SECURE,True,0.735597424337691
A2_PQC_LINDBLAD,ablation_variant,focused,1024,0.0,0.0,0,1024,0.0,0.08,0.1,8,0.005,0.15,1.0,1710.797538,1748.1023894999998,1710.797538,1748.1023894999998,598.5512471552317,4788.409977241854,,0.8790009125128998,0.75,0.9852297008547009,0.0281159890242668,1.0,1.0,0.7356578810612835,1710.797538,4788.409977241854,033a15b88c5626ec,0.0,0.0,0.7356578810612835,1.0,SECURE,True,0.6913947286367701
P3_HYBRID_QKD,main_pipeline,focused,1024,0.0,0.0,0,1024,0.0,0.06,0.1,0,0.01,0.15,1.0,1525.226485,1532.0846524,1525.226485,1532.0846524,671.3757006389776,5371.005605111821,0.0,0.8830583547843085,0.75,0.994429976851852,0.0258100960732007,0.8,0.9787234042553192,0.696527274651261,1525.226485,5371.005605111821,07d8fd65ce198650,1.0,1.0,0.696527274651261,1.0,FAST,True,0.9696527274651261
A8_HYBRID_QKD_LINDBLAD_NO_REPLAY,ablation_variant,focused,1024,0.0,0.0,0,1024,0.0,0.06,0.1,0,0.01,0.15,1.0,1557.612609,1575.4928712,1557.612609,1575.4928712,657.4163524892216,5259.330819913773,0.0,0.8974662324939768,0.75,0.9741030092592592,0.0432479054717656,0.8,1.0,0.7016315906067363,1557.612609,5259.330819913773,07d8fd65ce198650,0.7516925797537894,0.7360632705422937,0.7016315906067363,1.0,FAST,True,0.7808067320337166
