row_id,session_id,experiment_id,pipeline_id,source_group,trial_idx,sweep_id,msg_len_bytes,network_delay_ms,packet_loss_pct,cpu_stress_level,N_RAW,P_NOISE,QBER_MAX,SAMPLE_FRAC,LINDBLAD_STEPS,LINDBLAD_TAU,LINDBLAD_GAMMA,success,abort,abort_reason,sender_success,receiver_success,sender_abort_reason,receiver_abort_reason,wall_clock_total_ns,synthetic_network_delay_ns,effective_total_ns,throughput_bytes_per_sec,throughput_bits_per_sec,qber,emulation_packet_drop_probability,emulation_drop_triggered,sender_stdout,sender_stderr,receiver_log_path,sender_log_path,sender_timings_ns__auth_keygen_ns,sender_timings_ns__kem_encap_ns,sender_timings_ns__auth_sign_ns,sender_timings_ns__encrypt_ns,sender_timings_ns__total_ns,receiver_timings_ns__kem_keypair_ns,receiver_timings_ns__kem_decap_ns,receiver_timings_ns__auth_verify_ns,receiver_timings_ns__decrypt_ns,receiver_timings_ns__total_ns,sweep_family,sender_timings_ns__lindblad_ns,receiver_timings_ns__lindblad_ns,sender_timings_ns__qkd_transport_decrypt_ns,receiver_timings_ns__qkd_ns,receiver_timings_ns__qkd_transport_encrypt_ns,effective_total_ms,wall_clock_total_ms,condition_group_id,split,abort_label,qkd_headroom,qkd_noise_ratio,qkd_raw_cost_log2,qkd_risk_proxy,lindblad_on,lindblad_intensity,network_stress,payload_pressure_log2,system_stress,is_qkd_pipeline,is_lindblad_pipeline
120f766d374afc90f9c1d2ea89abe8e1d52907d7422e8b5485fb2010e3e2e08d,P2_PQC_MLDSA_LINDBLAD-15d3a1f39fe56bf8-t1-af1ce795,15d3a1f39fe56bf8,P2_PQC_MLDSA_LINDBLAD,main_pipeline,1,focused,1024,30.0,0.0,1,1024,0.0,0.08,0.1,0,0.01,0.15,True,False,,True,True,,,2130108783,210000000,2340108783,437.58649488390046,3500.691959071204,,0.0,False,"{""role"": ""sender"", ""pipeline_id"": ""P2_PQC_MLDSA_LINDBLAD"", ""success"": true, ""abort"": false, ""abort_reason"": null, ""log_path"": ""/content/drive/MyDrive/Test_results/logs/bench_sender_P2_PQC_MLDSA_LINDBLAD-15d3a1f39fe56bf8-t1-af1ce795.json""}
",,/content/drive/MyDrive/Test_results/logs/bench_receiver_P2_PQC_MLDSA_LINDBLAD-15d3a1f39fe56bf8-t1-af1ce795.json,/content/drive/MyDrive/Test_results/logs/bench_sender_P2_PQC_MLDSA_LINDBLAD-15d3a1f39fe56bf8-t1-af1ce795.json,550958.0,158599.0,840968.0,1652926.0,268183753.0,168440.0,204301.0,361505.0,1607323.0,1538417039.0,core_comparison,40148149.0,39481546.0,,,,2340.108783,2130.108783,5c4a8248da3e2734,train,0,0.08,0.0,10.0,0.0,0,0.0,30.0,10.0,1.0,0,1
130fda732b68e48e62e27e0a010775d7ddaa146b5c429fb64dfe9058daabaf87,P4_HYBRID_QKD_LINDBLAD-b1c1a923890507f0-t1-2ee45077,b1c1a923890507f0,P4_HYBRID_QKD_LINDBLAD,main_pipeline,1,focused,4096,30.0,0.0,1,1024,0.0,0.08,0.1,0,0.01,0.15,True,False,,True,True,,,1655378237,210000000,1865378237,2195.8013226247367,17566.410580997894,0.0,0.0,False,"{""role"": ""sender"", ""pipeline_id"": ""P4_HYBRID_QKD_LINDBLAD"", ""success"": true, ""abort"": false, ""abort_reason"": null, ""log_path"": ""/content/drive/MyDrive/Test_results/logs/bench_sender_P4_HYBRID_QKD_LINDBLAD-b1c1a923890507f0-t1-2ee45077.json""}
",,/content/drive/MyDrive/Test_results/logs/bench_receiver_P4_HYBRID_QKD_LINDBLAD-b1c1a923890507f0-t1-2ee45077.json,/content/drive/MyDrive/Test_results/logs/bench_sender_P4_HYBRID_QKD_LINDBLAD-b1c1a923890507f0-t1-2ee45077.json,,334671.0,48246.0,64679.0,208154455.0,166876.0,197729.0,47040.0,81740.0,1273427695.0,core_comparison,12182530.0,341516.0,1583210.0,12518788.0,1604569.0,1865.378237,1655.378237,bf433a2e1187f50e,train,0,0.08,0.0,10.0,0.0,0,0.0,30.0,12.0,1.0,1,1
165000ad9ad6f306ac97385d940e022c379b3c684bd354691f927ebf583a118a,P3_HYBRID_QKD-d9298e0171566852-t0-23eefe74,d9298e0171566852,P3_HYBRID_QKD,main_pipeline,0,focused,1024,0.0,0.0,0,4096,0.0,0.06,0.1,0,0.01,0.15,True,False,,True,True,,,1517247696,0,1517247696,674.9062810901773,5399.250248721419,0.0,0.0,False,"{""role"": ""sender"", ""pipeline_id"": ""P3_HYBRID_QKD"", ""success"": true, ""abort"": false, ""abort_reason"": null, ""log_path"": ""/content/drive/MyDrive/Test_results/logs/bench_sender_P3_HYBRID_QKD-d9298e0171566852-t0-23eefe74.json""}
",,/content/drive/MyDrive/Test_results/logs/bench_receiver_P3_HYBRID_QKD-d9298e0171566852-t0-23eefe74.json,/content/drive/MyDrive/Test_results/logs/bench_sender_P3_HYBRID_QKD-d9298e0171566852-t0-23eefe74.json,,274696.0,30235.0,40853.0,188129185.0,125162.0,187284.0,43676.0,77487.0,1122023491.0,qkd_sensitivity,,,1170489.0,11600487.0,1095017.0,1517.247696,1517.247696,f38641f35f26e923,train,0,0.06,0.0,12.0,0.0,0,0.0,0.0,10.0,0.0,1,0
16b90ae805971cae5c8b1350d677a617e7a7a1bab4b3446faaabeb786e4b7a3b,P4_HYBRID_QKD_LINDBLAD-999cd2c0786bd987-t1-5a52ebe2,999cd2c0786bd987,P4_HYBRID_QKD_LINDBLAD,main_pipeline,1,focused,4096,0.0,0.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,True,False,,True,True,,,1683929373,0,1683929373,2432.4060531723976,19459.24842537918,0.0,0.0,False,"{""role"": ""sender"", ""pipeline_id"": ""P4_HYBRID_QKD_LINDBLAD"", ""success"": true, ""abort"": false, ""abort_reason"": null, ""log_path"": ""/content/drive/MyDrive/Test_results/logs/bench_sender_P4_HYBRID_QKD_LINDBLAD-999cd2c0786bd987-t1-5a52ebe2.json""}
",,/content/drive/MyDrive/Test_results/logs/bench_receiver_P4_HYBRID_QKD_LINDBLAD-999cd2c0786bd987-t1-5a52ebe2.json,/content/drive/MyDrive/Test_results/logs/bench_sender_P4_HYBRID_QKD_LINDBLAD-999cd2c0786bd987-t1-5a52ebe2.json,,412104.0,38252.0,140668.0,220451037.0,188577.0,200654.0,62003.0,87615.0,1263958779.0,core_comparison,14206605.0,460128.0,1577455.0,19986171.0,1627322.0,1683.929373,1683.929373,28000d1cd70332ba,train,0,0.08,0.0,10.0,0.0,0,0.0,0.0,12.0,0.0,1,1
177055b38488f4a5eec5be0fb2645f31141491bef975996cf72861e9de153b18,P3_HYBRID_QKD-959b6ad9281dec10-t0-dade9fdd,959b6ad9281dec10,P3_HYBRID_QKD,main_pipeline,0,focused,1024,30.0,0.0,1,1024,0.0,0.08,0.1,0,0.01,0.15,True,False,,True,True,,,1957802993,210000000,2167802993,472.3676474783795,3778.941179827036,0.0,0.0,False,"{""role"": ""sender"", ""pipeline_id"": ""P3_HYBRID_QKD"", ""success"": true, ""abort"": false, ""abort_reason"": null, ""log_path"": ""/content/drive/MyDrive/Test_results/logs/bench_sender_P3_HYBRID_QKD-959b6ad9281dec10-t0-dade9fdd.json""}
",,/content/drive/MyDrive/Test_results/logs/bench_receiver_P3_HYBRID_QKD-959b6ad9281dec10-t0-dade9fdd.json,/content/drive/MyDrive/Test_results/logs/bench_sender_P3_HYBRID_QKD-959b6ad9281dec10-t0-dade9fdd.json,,389806.0,41384.0,58283.0,250631534.0,176404.0,206621.0,46478.0,78555.0,1196008672.0,core_comparison,,,1603905.0,13824041.0,1556957.0,2167.802993,1957.802993,5c4a8248da3e2734,train,0,0.08,0.0,10.0,0.0,0,0.0,30.0,10.0,1.0,1,0
17fa77b6f4dc285e78625b71c488f3156b8c3f8024561b91754578402518e0fb,P3_HYBRID_QKD-2ac3ac1af4e13d15-t2-27be48e8,2ac3ac1af4e13d15,P3_HYBRID_QKD,main_pipeline,2,focused,4096,0.0,1.0,1,1024,0.0,0.08,0.1,0,0.01,0.15,True,False,,True,True,,,1615093389,0,1615093389,2536.0762590552586,20288.61007244207,0.0,0.06793465209301,False,"{""role"": ""sender"", ""pipeline_id"": ""P3_HYBRID_QKD"", ""success"": true, ""abort"": false, ""abort_reason"": null, ""log_path"": ""/content/drive/MyDrive/Test_results/logs/bench_sender_P3_HYBRID_QKD-2ac3ac1af4e13d15-t2-27be48e8.json""}
",,/content/drive/MyDrive/Test_results/logs/bench_receiver_P3_HYBRID_QKD-2ac3ac1af4e13d15-t2-27be48e8.json,/content/drive/MyDrive/Test_results/logs/bench_sender_P3_HYBRID_QKD-2ac3ac1af4e13d15-t2-27be48e8.json,,372644.0,39589.0,75124.0,202306710.0,194130.0,211606.0,60462.0,82883.0,1213363413.0,core_comparison,,,1618449.0,12804042.0,1679871.0,1615.093389,1615.093389,806274276b76ea85,train,0,0.08,0.0,10.0,0.0,0,0.0,20.0,12.0,2.0,1,0
18b676099a25393bb08df56f24d52e4cc0de5f758ea8a4166ed29dca5861f90f,P4_HYBRID_QKD_LINDBLAD-efbd4ff4540940e3-t2-5e416742,efbd4ff4540940e3,P4_HYBRID_QKD_LINDBLAD,main_pipeline,2,focused,1024,30.0,0.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,True,False,,True,True,,,1535916761,210000000,1745916761,586.5113520151377,4692.090816121102,0.0,0.0,False,"{""role"": ""sender"", ""pipeline_id"": ""P4_HYBRID_QKD_LINDBLAD"", ""success"": true, ""abort"": false, ""abort_reason"": null, ""log_path"": ""/content/drive/MyDrive/Test_results/logs/bench_sender_P4_HYBRID_QKD_LINDBLAD-efbd4ff4540940e3-t2-5e416742.json""}
",,/content/drive/MyDrive/Test_results/logs/bench_receiver_P4_HYBRID_QKD_LINDBLAD-efbd4ff4540940e3-t2-5e416742.json,/content/drive/MyDrive/Test_results/logs/bench_sender_P4_HYBRID_QKD_LINDBLAD-efbd4ff4540940e3-t2-5e416742.json,,282513.0,25633.0,53239.0,196687851.0,131321.0,187077.0,51141.0,67265.0,1191186276.0,core_comparison,9716293.0,406611.0,1671781.0,10646736.0,1086472.0,1745.916761,1535.916761,442d9d9c675fd147,train,0,0.08,0.0,10.0,0.0,0,0.0,30.0,10.0,0.0,1,1
18e5997bfc3daaffbea2d0204e1a4036f387729b6fe2277ea367297aefa57772,P4_HYBRID_QKD_LINDBLAD-5a6af571fe360669-t0-59ab0e3d,5a6af571fe360669,P4_HYBRID_QKD_LINDBLAD,main_pipeline,0,focused,4096,0.0,0.0,1,1024,0.0,0.08,0.1,0,0.01,0.15,True,False,,True,True,,,1673330910,0,1673330910,2447.8123098795804,19582.498479036643,0.0,0.0,False,"{""role"": ""sender"", ""pipeline_id"": ""P4_HYBRID_QKD_LINDBLAD"", ""success"": true, ""abort"": false, ""abort_reason"": null, ""log_path"": ""/content/drive/MyDrive/Test_results/logs/bench_sender_P4_HYBRID_QKD_LINDBLAD-5a6af571fe360669-t0-59ab0e3d.json""}
",,/content/drive/MyDrive/Test_results/logs/bench_receiver_P4_HYBRID_QKD_LINDBLAD-5a6af571fe360669-t0-59ab0e3d.json,/content/drive/MyDrive/Test_results/logs/bench_sender_P4_HYBRID_QKD_LINDBLAD-5a6af571fe360669-t0-59ab0e3d.json,,386326.0,30861.0,63707.0,212155283.0,277125.0,241672.0,45898.0,76687.0,1000781918.0,core_comparison,10732213.0,380987.0,2427541.0,14612570.0,1794049.0,1673.33091,1673.33091,5b9e146d978788c9,train,0,0.08,0.0,10.0,0.0,0,0.0,0.0,12.0,1.0,1,1
199e4be9752d27998afba50414b27276ccd01bbf12ee1ef0bb946f5f84517df0,P1_PQC_MLDSA-ddd593bb33aca3d8-t1-f156370d,ddd593bb33aca3d8,P1_PQC_MLDSA,main_pipeline,1,focused,128,0.0,0.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,True,False,,True,True,,,1635568620,0,1635568620,78.26024444024856,626.0819555219884,,0.0,False,"{""role"": ""sender"", ""pipeline_id"": ""P1_PQC_MLDSA"", ""success"": true, ""abort"": false, ""abort_reason"": null, ""log_path"": ""/content/drive/MyDrive/Test_results/logs/bench_sender_P1_PQC_MLDSA-ddd593bb33aca3d8-t1-f156370d.json""}
",,/content/drive/MyDrive/Test_results/logs/bench_receiver_P1_PQC_MLDSA-ddd593bb33aca3d8-t1-f156370d.json,/content/drive/MyDrive/Test_results/logs/bench_sender_P1_PQC_MLDSA-ddd593bb33aca3d8-t1-f156370d.json,505255.0,155534.0,832780.0,2164590.0,181610401.0,191422.0,183930.0,362983.0,1636667.0,1276838987.0,core_comparison,,,,,,1635.56862,1635.56862,a31cc1c3f8f01e7d,train,0,0.08,0.0,10.0,0.0,0,0.0,0.0,7.0,0.0,0,0
19f493541214de976c6669a6fa6651a07a9fb625f4d82f8065971d76b1d0bc71,P4_HYBRID_QKD_LINDBLAD-7729e9d00e5ca434-t0-b3e41af4,7729e9d00e5ca434,P4_HYBRID_QKD_LINDBLAD,main_pipeline,0,focused,1024,0.0,0.0,0,1024,0.0,0.08,0.1,0,0.005,0.15,True,False,,True,True,,,1506426754,0,1506426754,679.7542577367157,5438.034061893725,0.0,0.0,False,"{""role"": ""sender"", ""pipeline_id"": ""P4_HYBRID_QKD_LINDBLAD"", ""success"": true, ""abort"": false, ""abort_reason"": null, ""log_path"": ""/content/drive/MyDrive/Test_results/logs/bench_sender_P4_HYBRID_QKD_LINDBLAD-7729e9d00e5ca434-t0-b3e41af4.json""}
",,/content/drive/MyDrive/Test_results/logs/bench_receiver_P4_HYBRID_QKD_LINDBLAD-7729e9d00e5ca434-t0-b3e41af4.json,/content/drive/MyDrive/Test_results/logs/bench_sender_P4_HYBRID_QKD_LINDBLAD-7729e9d00e5ca434-t0-b3e41af4.json,,234002.0,23187.0,69295.0,196057974.0,116026.0,255707.0,45002.0,62822.0,1200649898.0,lindblad_sensitivity,8327695.0,338710.0,1193363.0,9800003.0,1016353.0,1506.426754,1506.426754,99375ddba7c1857a,train,0,0.08,0.0,10.0,0.0,0,0.0,0.0,10.0,0.0,1,1
1a3aaf0b497f76171b7d501a3eb3ff7de5ef032a845c123b2a8be883f673548a,P4_HYBRID_QKD_LINDBLAD-a4f58c9202753961-t1-6b8e3059,a4f58c9202753961,P4_HYBRID_QKD_LINDBLAD,main_pipeline,1,focused,128,0.0,1.0,1,1024,0.0,0.08,0.1,0,0.01,0.15,False,True,EMULATED_SESSION_DROP_BEFORE_RUN,False,False,EMULATED_SESSION_DROP_BEFORE_RUN,EMULATED_SESSION_DROP_BEFORE_RUN,0,0,0,0.0,0.0,,0.06793465209301,True,,,,,,,,,,,,,,,core_comparison,,,,,,0.0,0.0,e35798b7d3ec8d5e,train,1,0.08,0.0,10.0,0.0,0,0.0,20.0,7.0,2.0,1,1
1b50acdcae2a9fe054b46b310b3c9548d58d06d5373f0f6332376734e2144610,P1_PQC_MLDSA-b95098c4088661d5-t2-8a30f6e3,b95098c4088661d5,P1_PQC_MLDSA,main_pipeline,2,focused,128,60.0,0.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,True,False,,True,True,,,1643840613,420000000,2063840613,62.02029323085135,496.1623458468108,,0.0,False,"{""role"": ""sender"", ""pipeline_id"": ""P1_PQC_MLDSA"", ""success"": true, ""abort"": false, ""abort_reason"": null, ""log_path"": ""/content/drive/MyDrive/Test_results/logs/bench_sender_P1_PQC_MLDSA-b95098c4088661d5-t2-8a30f6e3.json""}
",,/content/drive/MyDrive/Test_results/logs/bench_receiver_P1_PQC_MLDSA-b95098c4088661d5-t2-8a30f6e3.json,/content/drive/MyDrive/Test_results/logs/bench_sender_P1_PQC_MLDSA-b95098c4088661d5-t2-8a30f6e3.json,530523.0,155870.0,1281846.0,1634817.0,180718427.0,156837.0,193392.0,355301.0,1789970.0,725995325.0,core_comparison,,,,,,2063.840613,1643.840613,2a9c7e375c3b1e5a,train,0,0.08,0.0,10.0,0.0,0,0.0,60.0,7.0,0.0,0,0
1c67b5a46dacf060b1fc03a1865a577257fe7463598a11ed8a74a5c5d27eaca6,P2_PQC_MLDSA_LINDBLAD-6414c9e3082a7079-t0-8ca140e1,6414c9e3082a7079,P2_PQC_MLDSA_LINDBLAD,main_pipeline,0,focused,1024,60.0,1.0,1,1024,0.0,0.08,0.1,0,0.01,0.15,True,False,,True,True,,,2094706484,420000000,2514706484,407.20458093828177,3257.636647506254,,0.06793465209301,False,"{""role"": ""sender"", ""pipeline_id"": ""P2_PQC_MLDSA_LINDBLAD"", ""success"": true, ""abort"": false, ""abort_reason"": null, ""log_path"": ""/content/drive/MyDrive/Test_results/logs/bench_sender_P2_PQC_MLDSA_LINDBLAD-6414c9e3082a7079-t0-8ca140e1.json""}
",,/content/drive/MyDrive/Test_results/logs/bench_receiver_P2_PQC_MLDSA_LINDBLAD-6414c9e3082a7079-t0-8ca140e1.json,/content/drive/MyDrive/Test_results/logs/bench_sender_P2_PQC_MLDSA_LINDBLAD-6414c9e3082a7079-t0-8ca140e1.json,547775.0,153278.0,5898371.0,1682267.0,275151237.0,196327.0,207869.0,367136.0,4805645.0,1163818562.0,core_comparison,33326157.0,39592477.0,,,,2514.706484,2094.706484,cc78c77996ddf9b1,test,0,0.08,0.0,10.0,0.0,0,0.0,80.0,10.0,2.0,0,1
1cabe4f0d9fff2fb8efa0c219dad71591d958e8da8b4b3b9d9c961369d6e82ec,P3_HYBRID_QKD-7551694549a5d311-t2-11ed755f,7551694549a5d311,P3_HYBRID_QKD,main_pipeline,2,focused,128,30.0,0.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,True,False,,True,True,,,1483363241,210000000,1693363241,75.589216123772,604.713728990176,0.0,0.0,False,"{""role"": ""sender"", ""pipeline_id"": ""P3_HYBRID_QKD"", ""success"": true, ""abort"": false, ""abort_reason"": null, ""log_path"": ""/content/drive/MyDrive/Test_results/logs/bench_sender_P3_HYBRID_QKD-7551694549a5d311-t2-11ed755f.json""}
",,/content/drive/MyDrive/Test_results/logs/bench_receiver_P3_HYBRID_QKD-7551694549a5d311-t2-11ed755f.json,/content/drive/MyDrive/Test_results/logs/bench_sender_P3_HYBRID_QKD-7551694549a5d311-t2-11ed755f.json,,281712.0,28728.0,48136.0,192536369.0,128241.0,187418.0,39830.0,63824.0,1187896525.0,core_comparison,,,1178595.0,10960029.0,1098477.0,1693.363241,1483.363241,55d33a568df973a5,test,0,0.08,0.0,10.0,0.0,0,0.0,30.0,7.0,0.0,1,0
1d63c624facbd16bf8aadef791959ba8aef72eac0e4478b6160a2c56134ad8b9,P4_HYBRID_QKD_LINDBLAD-2e9e39663c9d70a0-t1-2be1610a,2e9e39663c9d70a0,P4_HYBRID_QKD_LINDBLAD,main_pipeline,1,focused,1024,30.0,1.0,1,1024,0.0,0.08,0.1,0,0.01,0.15,True,False,,True,True,,,1633354827,210000000,1843354827,555.5088933510033,4444.071146808026,0.0,0.06793465209301,False,"{""role"": ""sender"", ""pipeline_id"": ""P4_HYBRID_QKD_LINDBLAD"", ""success"": true, ""abort"": false, ""abort_reason"": null, ""log_path"": ""/content/drive/MyDrive/Test_results/logs/bench_sender_P4_HYBRID_QKD_LINDBLAD-2e9e39663c9d70a0-t1-2be1610a.json""}
",,/content/drive/MyDrive/Test_results/logs/bench_receiver_P4_HYBRID_QKD_LINDBLAD-2e9e39663c9d70a0-t1-2be1610a.json,/content/drive/MyDrive/Test_results/logs/bench_sender_P4_HYBRID_QKD_LINDBLAD-2e9e39663c9d70a0-t1-2be1610a.json,,340474.0,31208.0,47982.0,230914054.0,239594.0,190959.0,46255.0,76697.0,1234551893.0,core_comparison,15134067.0,379859.0,1565011.0,28675328.0,3711607.0,1843.354827,1633.354827,c8412e9a9d3f68d8,train,0,0.08,0.0,10.0,0.0,0,0.0,50.0,10.0,2.0,1,1
1e78aab3244b0f07f1e76ab9ea8343f94d31686f953d2d503dc1645acead34a3,P4_HYBRID_QKD_LINDBLAD-16e0cdad95e2243a-t1-f2d18033,16e0cdad95e2243a,P4_HYBRID_QKD_LINDBLAD,main_pipeline,1,focused,128,30.0,0.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,True,False,,True,True,,,1497581591,210000000,1707581591,74.95981490702309,599.6785192561847,0.0,0.0,False,"{""role"": ""sender"", ""pipeline_id"": ""P4_HYBRID_QKD_LINDBLAD"", ""success"": true, ""abort"": false, ""abort_reason"": null, ""log_path"": ""/content/drive/MyDrive/Test_results/logs/bench_sender_P4_HYBRID_QKD_LINDBLAD-16e0cdad95e2243a-t1-f2d18033.json""}
",,/content/drive/MyDrive/Test_results/logs/bench_receiver_P4_HYBRID_QKD_LINDBLAD-16e0cdad95e2243a-t1-f2d18033.json,/content/drive/MyDrive/Test_results/logs/bench_sender_P4_HYBRID_QKD_LINDBLAD-16e0cdad95e2243a-t1-f2d18033.json,,267533.0,25268.0,50835.0,193946676.0,156333.0,188600.0,71984.0,62912.0,1214105230.0,core_comparison,8811389.0,317868.0,1239892.0,9396167.0,1063763.0,1707.581591,1497.581591,55d33a568df973a5,test,0,0.08,0.0,10.0,0.0,0,0.0,30.0,7.0,0.0,1,1
1e90b8ad19329ecc3aed617cef18417b80541f4a898b7c40c9d7f14dbbf781a1,P2_PQC_MLDSA_LINDBLAD-5caa70b024a5c408-t1-44f644a9,5caa70b024a5c408,P2_PQC_MLDSA_LINDBLAD,main_pipeline,1,focused,1024,0.0,0.0,0,1024,0.0,0.08,0.1,8,0.01,0.15,True,False,,True,True,,,1487017514,0,1487017514,688.6267245403809,5509.013796323047,,0.0,False,"{""role"": ""sender"", ""pipeline_id"": ""P2_PQC_MLDSA_LINDBLAD"", ""success"": true, ""abort"": false, ""abort_reason"": null, ""log_path"": ""/content/drive/MyDrive/Test_results/logs/bench_sender_P2_PQC_MLDSA_LINDBLAD-5caa70b024a5c408-t1-44f644a9.json""}
",,/content/drive/MyDrive/Test_results/logs/bench_receiver_P2_PQC_MLDSA_LINDBLAD-5caa70b024a5c408-t1-44f644a9.json,/content/drive/MyDrive/Test_results/logs/bench_sender_P2_PQC_MLDSA_LINDBLAD-5caa70b024a5c408-t1-44f644a9.json,374539.0,116223.0,1101040.0,1177511.0,183275091.0,127061.0,177587.0,345207.0,1215037.0,1174615280.0,lindblad_sensitivity,11803988.0,11943031.0,,,,1487.017514,1487.017514,0b4f707926e27c34,train,0,0.08,0.0,10.0,0.0,1,0.012,0.0,10.0,0.0,0,1
1e9b5b4fb893770d398f5c4bafa6f78ffd8b563f8cc386fcbe2003ee3cb3a1ab,P3_HYBRID_QKD-959b6ad9281dec10-t2-1f41f37b,959b6ad9281dec10,P3_HYBRID_QKD,main_pipeline,2,focused,1024,30.0,0.0,1,1024,0.0,0.08,0.1,0,0.01,0.15,True,False,,True,True,,,1619620485,210000000,1829620485,559.6789106785717,4477.431285428574,0.0,0.0,False,"{""role"": ""sender"", ""pipeline_id"": ""P3_HYBRID_QKD"", ""success"": true, ""abort"": false, ""abort_reason"": null, ""log_path"": ""/content/drive/MyDrive/Test_results/logs/bench_sender_P3_HYBRID_QKD-959b6ad9281dec10-t2-1f41f37b.json""}
",,/content/drive/MyDrive/Test_results/logs/bench_receiver_P3_HYBRID_QKD-959b6ad9281dec10-t2-1f41f37b.json,/content/drive/MyDrive/Test_results/logs/bench_sender_P3_HYBRID_QKD-959b6ad9281dec10-t2-1f41f37b.json,,357870.0,38452.0,45804.0,214542930.0,169490.0,187444.0,43377.0,77494.0,888949539.0,core_comparison,,,1618185.0,13816039.0,1663679.0,1829.620485,1619.620485,5c4a8248da3e2734,train,0,0.08,0.0,10.0,0.0,0,0.0,30.0,10.0,1.0,1,0
1fbc1574d179afe076d5a5c64ade4e74ff807cef447f0d8de7716f86d5015a99,P2_PQC_MLDSA_LINDBLAD-8a2cee7914c9a312-t1-8b29c1ca,8a2cee7914c9a312,P2_PQC_MLDSA_LINDBLAD,main_pipeline,1,focused,128,30.0,0.0,1,1024,0.0,0.08,0.1,0,0.01,0.15,True,False,,True,True,,,2067512612,210000000,2277512612,56.20166462551295,449.6133170041036,,0.0,False,"{""role"": ""sender"", ""pipeline_id"": ""P2_PQC_MLDSA_LINDBLAD"", ""success"": true, ""abort"": false, ""abort_reason"": null, ""log_path"": ""/content/drive/MyDrive/Test_results/logs/bench_sender_P2_PQC_MLDSA_LINDBLAD-8a2cee7914c9a312-t1-8b29c1ca.json""}
",,/content/drive/MyDrive/Test_results/logs/bench_receiver_P2_PQC_MLDSA_LINDBLAD-8a2cee7914c9a312-t1-8b29c1ca.json,/content/drive/MyDrive/Test_results/logs/bench_sender_P2_PQC_MLDSA_LINDBLAD-8a2cee7914c9a312-t1-8b29c1ca.json,553852.0,163040.0,818337.0,1848785.0,271993993.0,197342.0,209374.0,381617.0,1677968.0,1321069389.0,core_comparison,39093835.0,41429698.0,,,,2277.512612,2067.512612,e671302a7c25283b,test,0,0.08,0.0,10.0,0.0,0,0.0,30.0,7.0,1.0,0,1
1ff34660dabb574326f9f908d2db3536ca85cb95b21e88fb154248da9eeb554e,P4_HYBRID_QKD_LINDBLAD-57fdffb7cd3d2f1d-t0-19dfdca4,57fdffb7cd3d2f1d,P4_HYBRID_QKD_LINDBLAD,main_pipeline,0,focused,128,30.0,1.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,True,False,,True,True,,,1665222464,210000000,1875222464,68.25856796049986,546.0685436839989,0.0,0.06793465209301,False,"{""role"": ""sender"", ""pipeline_id"": ""P4_HYBRID_QKD_LINDBLAD"", ""success"": true, ""abort"": false, ""abort_reason"": null, ""log_path"": ""/content/drive/MyDrive/Test_results/logs/bench_sender_P4_HYBRID_QKD_LINDBLAD-57fdffb7cd3d2f1d-t0-19dfdca4.json""}
",,/content/drive/MyDrive/Test_results/logs/bench_receiver_P4_HYBRID_QKD_LINDBLAD-57fdffb7cd3d2f1d-t0-19dfdca4.json,/content/drive/MyDrive/Test_results/logs/bench_sender_P4_HYBRID_QKD_LINDBLAD-57fdffb7cd3d2f1d-t0-19dfdca4.json,,335962.0,32221.0,58706.0,206155291.0,188590.0,181953.0,47310.0,77660.0,1212416479.0,core_comparison,11282227.0,360024.0,2370225.0,13769235.0,1630023.0,1875.222464,1665.222464,9b4b726b701fb255,val,0,0.08,0.0,10.0,0.0,0,0.0,50.0,7.0,1.0,1,1
203a0171ff8c34a14dca3e6e2ea65791fbc463b5339e2c08c324cb41c5761fdf,P2_PQC_MLDSA_LINDBLAD-c414b76effcd0de3-t0-86c00c25,c414b76effcd0de3,P2_PQC_MLDSA_LINDBLAD,main_pipeline,0,focused,4096,30.0,0.0,1,1024,0.0,0.08,0.1,0,0.01,0.15,True,False,,True,True,,,1581303937,210000000,1791303937,2286.6024661676383,18292.819729341107,,0.0,False,"{""role"": ""sender"", ""pipeline_id"": ""P2_PQC_MLDSA_LINDBLAD"", ""success"": true, ""abort"": false, ""abort_reason"": null, ""log_path"": ""/content/drive/MyDrive/Test_results/logs/bench_sender_P2_PQC_MLDSA_LINDBLAD-c414b76effcd0de3-t0-86c00c25.json""}
",,/content/drive/MyDrive/Test_results/logs/bench_receiver_P2_PQC_MLDSA_LINDBLAD-c414b76effcd0de3-t0-86c00c25.json,/content/drive/MyDrive/Test_results/logs/bench_sender_P2_PQC_MLDSA_LINDBLAD-c414b76effcd0de3-t0-86c00c25.json,533089.0,161064.0,1532525.0,1669194.0,199573488.0,177120.0,187880.0,374687.0,1693319.0,1190447077.0,core_comparison,13152439.0,22429246.0,,,,1791.303937,1581.303937,bf433a2e1187f50e,train,0,0.08,0.0,10.0,0.0,0,0.0,30.0,12.0,1.0,0,1
