condition_group_id,decision_profile,feature_security_priority,feature_latency_priority,feature_throughput_priority,feature_robustness_priority,msg_len_bytes,network_delay_ms,packet_loss_pct,cpu_stress_level,N_RAW,P_NOISE,QBER_MAX,SAMPLE_FRAC,LINDBLAD_STEPS,LINDBLAD_TAU,LINDBLAD_GAMMA,sweep_id,oracle_best_pipeline,oracle_best_utility,oracle_margin_to_second,oracle_best_security_score,oracle_best_latency_ms,oracle_best_throughput_bps,oracle_best_success_rate,split
e671302a7c25283b,FAST,0.2,1.0,0.7,0.7,128,30.0,0.0,1,1024,0.0,0.08,0.1,0,0.01,0.15,focused,P3_HYBRID_QKD,0.969652727465126,0.0072307369603278,0.696527274651261,1867.803412,548.237567948077,1.0,train
e671302a7c25283b,BALANCED,0.65,0.65,0.5,0.8,128,30.0,0.0,1,1024,0.0,0.08,0.1,0,0.01,0.15,focused,P3_HYBRID_QKD,0.8937845461279412,0.0035037333431897,0.696527274651261,1867.803412,548.237567948077,1.0,train
e671302a7c25283b,SECURE,1.0,0.2,0.2,1.0,128,30.0,0.0,1,1024,0.0,0.08,0.1,0,0.01,0.15,focused,P1_PQC_MLDSA,0.8182483622407412,0.0003319974499845,0.6996305337499806,1871.912905,547.0339978237396,1.0,train
07d8fd65ce198650,FAST,0.2,1.0,0.7,0.7,1024,0.0,0.0,0,1024,0.0,0.06,0.1,0,0.01,0.15,focused,P3_HYBRID_QKD,0.969652727465126,0.1888459954314094,0.696527274651261,1525.226485,5371.005605111821,1.0,val
07d8fd65ce198650,BALANCED,0.65,0.65,0.5,0.8,1024,0.0,0.0,0,1024,0.0,0.06,0.1,0,0.01,0.15,focused,P3_HYBRID_QKD,0.8937845461279412,0.1122962249081027,0.696527274651261,1525.226485,5371.005605111821,1.0,val
07d8fd65ce198650,SECURE,1.0,0.2,0.2,1.0,1024,0.0,0.0,0,1024,0.0,0.06,0.1,0,0.01,0.15,focused,P3_HYBRID_QKD,0.8179163647907566,0.0217718122414209,0.696527274651261,1525.226485,5371.005605111821,1.0,val
0b4f707926e27c34,FAST,0.2,1.0,0.7,0.7,1024,0.0,0.0,0,1024,0.0,0.08,0.1,8,0.01,0.15,focused,P2_PQC_MLDSA_LINDBLAD,0.9665420610774438,0.3086573398773575,0.6654206107744375,1533.327099,5342.630418090589,1.0,val
0b4f707926e27c34,BALANCED,0.65,0.65,0.5,0.8,1024,0.0,0.0,0,1024,0.0,0.08,0.1,8,0.01,0.15,focused,P2_PQC_MLDSA_LINDBLAD,0.8828972137710531,0.164276224866658,0.6654206107744375,1533.327099,5342.630418090589,1.0,val
0b4f707926e27c34,SECURE,1.0,0.2,0.2,1.0,1024,0.0,0.0,0,1024,0.0,0.08,0.1,8,0.01,0.15,focused,P2_PQC_MLDSA_LINDBLAD,0.7992523664646625,0.0195477474826341,0.6654206107744375,1533.327099,5342.630418090589,1.0,val
1153cde19827680f,FAST,0.2,1.0,0.7,0.7,4096,30.0,1.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,focused,P3_HYBRID_QKD,0.969652727465126,0.0433913094761899,0.696527274651261,1722.771791,19020.51111539241,1.0,val
1153cde19827680f,BALANCED,0.65,0.65,0.5,0.8,4096,30.0,1.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,focused,P3_HYBRID_QKD,0.8937845461279412,0.0253103133059784,0.696527274651261,1722.771791,19020.51111539241,1.0,val
1153cde19827680f,SECURE,1.0,0.2,0.2,1.0,4096,30.0,1.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,focused,P3_HYBRID_QKD,0.8179163647907566,0.0069368625376117,0.696527274651261,1722.771791,19020.51111539241,1.0,val
2432916861329049,FAST,0.2,1.0,0.7,0.7,1024,0.0,0.0,0,1024,0.0,0.08,0.1,4,0.005,0.15,focused,A8_HYBRID_QKD_LINDBLAD_NO_REPLAY,0.9701631590606736,0.1848620361050974,0.7016315906067363,1505.672035,5440.759879690533,1.0,val
2432916861329049,BALANCED,0.65,0.65,0.5,0.8,1024,0.0,0.0,0,1024,0.0,0.08,0.1,4,0.005,0.15,focused,A8_HYBRID_QKD_LINDBLAD_NO_REPLAY,0.8955710567123576,0.101333060808499,0.7016315906067363,1505.672035,5440.759879690533,1.0,val
2432916861329049,SECURE,1.0,0.2,0.2,1.0,1024,0.0,0.0,0,1024,0.0,0.08,0.1,4,0.005,0.15,focused,A8_HYBRID_QKD_LINDBLAD_NO_REPLAY,0.8209789543640418,0.0173316465498019,0.7016315906067363,1505.672035,5440.759879690533,1.0,val
2a9c7e375c3b1e5a,FAST,0.2,1.0,0.7,0.7,128,60.0,0.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,focused,B1_CLASSICAL,0.9738243792168784,0.0453166771367171,0.7382437921687828,1979.520408,517.297015914372,1.0,val
2a9c7e375c3b1e5a,BALANCED,0.65,0.65,0.5,0.8,128,60.0,0.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,focused,B1_CLASSICAL,0.9083853272590738,0.0393928531965592,0.7382437921687828,1979.520408,517.297015914372,1.0,val
2a9c7e375c3b1e5a,SECURE,1.0,0.2,0.2,1.0,128,60.0,0.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,focused,B1_CLASSICAL,0.8429462753012698,0.0332939345323221,0.7382437921687828,1979.520408,517.297015914372,1.0,val
424163238a693cc9,FAST,0.2,1.0,0.7,0.7,1024,0.0,0.0,0,1024,0.04,0.06,0.1,0,0.01,0.15,focused,P3_HYBRID_QKD,0.9200578611279822,0.0709779453503273,0.696527274651261,1509.610135,5426.566641326902,1.0,val
424163238a693cc9,BALANCED,0.65,0.65,0.5,0.8,1024,0.0,0.0,0,1024,0.04,0.06,0.1,0,0.01,0.15,focused,P3_HYBRID_QKD,0.8667328008531356,0.0809091850920378,0.696527274651261,1509.610135,5426.566641326902,1.0,val
424163238a693cc9,SECURE,1.0,0.2,0.2,1.0,1024,0.0,0.0,0,1024,0.04,0.06,0.1,0,0.01,0.15,focused,P3_HYBRID_QKD,0.8088991163658212,0.0575161155164754,0.696527274651261,1509.610135,5426.566641326902,1.0,val
442d9d9c675fd147,FAST,0.2,1.0,0.7,0.7,1024,30.0,0.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,focused,P1_PQC_MLDSA,0.969963053374998,0.244800063540032,0.6996305337499806,1719.840678,4763.23191141546,1.0,val
442d9d9c675fd147,BALANCED,0.65,0.65,0.5,0.8,1024,30.0,0.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,focused,P1_PQC_MLDSA,0.8948706868124932,0.1492711146315655,0.6996305337499806,1719.840678,4763.23191141546,1.0,val
442d9d9c675fd147,SECURE,1.0,0.2,0.2,1.0,1024,30.0,0.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,focused,P1_PQC_MLDSA,0.8197783202499884,0.0531399571086734,0.6996305337499806,1719.840678,4763.23191141546,1.0,val
