condition_group_id,decision_profile,feature_security_priority,feature_latency_priority,feature_throughput_priority,feature_robustness_priority,msg_len_bytes,network_delay_ms,packet_loss_pct,cpu_stress_level,N_RAW,P_NOISE,QBER_MAX,SAMPLE_FRAC,LINDBLAD_STEPS,LINDBLAD_TAU,LINDBLAD_GAMMA,sweep_id,oracle_best_pipeline,oracle_best_utility,oracle_margin_to_second,oracle_best_security_score,oracle_best_latency_ms,oracle_best_throughput_bps,oracle_best_success_rate,split
2a9c7e375c3b1e5a,FAST,0.2,1.0,0.7,0.7,128,60.0,0.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,focused,P1_PQC_MLDSA,0.9697073753013389,0.05604299188876283,0.6970737530133887,1999.866282,512.0342340968575,1.0,train
2f37dfb7fb10e09a,FAST,0.2,1.0,0.7,0.7,1024,0.0,1.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,focused,P3_HYBRID_QKD,0.9700073466546189,0.15329260250956533,0.7000734665461884,1508.888377,5429.162372028796,1.0,train
379100535d12afec,FAST,0.2,1.0,0.7,0.7,1024,0.0,0.0,0,1024,0.04,0.08,0.1,0,0.01,0.15,focused,P3_HYBRID_QKD,0.9200073466546188,0.7005057684127931,0.7000734665461884,1512.622888,5415.758326142689,0.6666666666666666,train
442d9d9c675fd147,FAST,0.2,1.0,0.7,0.7,1024,30.0,0.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,focused,P1_PQC_MLDSA,0.9697073753013389,0.07164227692534142,0.6970737530133887,1697.812931,4825.030985701686,1.0,train
4fe994142f3a2656,FAST,0.2,1.0,0.7,0.7,4096,0.0,1.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,focused,P3_HYBRID_QKD,0.9700073466546189,0.09445925986430215,0.7000734665461884,1498.145037,21872.381639108284,1.0,train
55d33a568df973a5,FAST,0.2,1.0,0.7,0.7,128,30.0,0.0,0,1024,0.0,0.08,0.1,0,0.01,0.15,focused,P3_HYBRID_QKD,0.9700073466546189,0.04676098489969682,0.7000734665461884,1698.259937,602.9701211752721,1.0,train
5b9e146d978788c9,FAST,0.2,1.0,0.7,0.7,4096,0.0,0.0,1,1024,0.0,0.08,0.1,0,0.01,0.15,focused,P1_PQC_MLDSA,0.9697073753013389,0.5184972586564911,0.6970737530133887,1580.375237,20734.316276812177,1.0,train
5c4a8248da3e2734,FAST,0.2,1.0,0.7,0.7,1024,30.0,0.0,1,1024,0.0,0.08,0.1,0,0.01,0.15,focused,P2_PQC_MLDSA_LINDBLAD,0.9661999206100407,0.1117362170851185,0.6619992061004064,1812.895081,4518.7391624899,1.0,train
5e6e9369c567346b,FAST,0.2,1.0,0.7,0.7,4096,30.0,1.0,1,1024,0.0,0.08,0.1,0,0.01,0.15,focused,P1_PQC_MLDSA,0.9697073753013389,0.11988795736228652,0.6970737530133887,1804.797815,18156.05034960661,1.0,train
5ef9d77c6d7eeba2,FAST,0.2,1.0,0.7,0.7,128,60.0,1.0,1,1024,0.0,0.08,0.1,0,0.01,0.15,focused,P1_PQC_MLDSA,0.9697073753013389,0.10562957973505516,0.6970737530133887,2042.492592,501.3482075826301,1.0,train
