probe_id,pipeline_id,source_group,trial_idx,sweep_id,session_id,msg_len_bytes,N_RAW,P_NOISE,QBER_MAX,SAMPLE_FRAC,LINDBLAD_STEPS,LINDBLAD_TAU,LINDBLAD_GAMMA,kem_scheme,auth_scheme,use_qkd,use_lindblad,use_replay_protection,success,abort,abort_reason,qber,transcript_digest_hex,auth_verified,lindblad_meta
c7dd502addb5af9a373e3222ddb0c9a4ff8598541dabc90b20aa40f2cc8cc58e,B2_MINIMAL_PQC,external_baseline,0,core_comparison,secprobe-B2_MINIMAL_PQC-core_comparison-0,128,1024,0.0,0.08,0.1,0,0.01,0.15,mlkem,hmac,False,False,True,True,False,,,977bdb16ce93b195f78edd2a12e488f340a0b76503d62feadb2b9f5d36c775f0,True,
631135faae57d6233b6655ab0e1e83a45c14e75a19956b8ce496b99f77771250,B2_MINIMAL_PQC,external_baseline,1,core_comparison,secprobe-B2_MINIMAL_PQC-core_comparison-1,128,1024,0.0,0.08,0.1,0,0.01,0.15,mlkem,hmac,False,False,True,True,False,,,68bd7f066d35280c9e1465fb7965472f91977f677600455fa0369e9574e08f37,True,
509018bb98f4e638d9b26769e1071d6f333bb2688968e58efc8be74f5870f848,B2_MINIMAL_PQC,external_baseline,2,core_comparison,secprobe-B2_MINIMAL_PQC-core_comparison-2,128,1024,0.0,0.08,0.1,0,0.01,0.15,mlkem,hmac,False,False,True,True,False,,,45a9b7b5530240284cc1bd8e72fa3d0fc38bc8232ecddebd38860c709cb61f76,True,
cc4e2fd478aa55b6c240c534284cd349d4070b6860aaeefa761392fc29ead815,B2_MINIMAL_PQC,external_baseline,3,core_comparison,secprobe-B2_MINIMAL_PQC-core_comparison-3,128,1024,0.0,0.08,0.1,0,0.01,0.15,mlkem,hmac,False,False,True,True,False,,,1a63e1251a46ccd329a914a9dfa50f09a7302e5b6297dc8fa8f57fd635ca74cd,True,
ba4be2a3e94ba5339f9a802cba8f7bcdd6170e540111cae3dd832d3d9b380b80,B2_MINIMAL_PQC,external_baseline,4,core_comparison,secprobe-B2_MINIMAL_PQC-core_comparison-4,128,1024,0.0,0.08,0.1,0,0.01,0.15,mlkem,hmac,False,False,True,True,False,,,5afcb8768ffaab465f8b0f0ff6bd86358bef95bc6005b96c660c10ff9c355d9d,True,
e4414dcd23d1c34b189a731dbc5b21369699372b64c542cccdec0bd5c2fefa5a,B2_MINIMAL_PQC,external_baseline,5,core_comparison,secprobe-B2_MINIMAL_PQC-core_comparison-5,128,1024,0.0,0.08,0.1,0,0.01,0.15,mlkem,hmac,False,False,True,True,False,,,b694640f909a24bf23d9830ee9476366c46e1038dcff6dda059504c4fbaab0c3,True,
5cc50efbd74beb339a427bcb30f88e6468c5bd38ac56fb16db2b6e8c4b8ab63e,B2_MINIMAL_PQC,external_baseline,6,core_comparison,secprobe-B2_MINIMAL_PQC-core_comparison-6,128,1024,0.0,0.08,0.1,0,0.01,0.15,mlkem,hmac,False,False,True,True,False,,,e5f81dd4a85158cecbd99506064fbd15bf49a6dd4e3f4bab69795a04fca183c3,True,
6fce1c49b25ccca30c7069e1d39b2e12933448bda5815e3bfa4dc296a844cf0a,B2_MINIMAL_PQC,external_baseline,7,core_comparison,secprobe-B2_MINIMAL_PQC-core_comparison-7,128,1024,0.0,0.08,0.1,0,0.01,0.15,mlkem,hmac,False,False,True,True,False,,,571e298e8efc63e2eb868731a769e68e906867aa592bdbd2ee042c09ef633941,True,
ef2a5836e99faaf1882921ef4d00f689424c7a5a84be528e9d364140db496033,B2_MINIMAL_PQC,external_baseline,8,core_comparison,secprobe-B2_MINIMAL_PQC-core_comparison-8,128,1024,0.0,0.08,0.1,0,0.01,0.15,mlkem,hmac,False,False,True,True,False,,,46b612e712b7ea1cde79ed196853d74ca2cdcd1d54423d28da300b00c5784414,True,
f0e3ea28ee2b86add564310161b39e883e299eb4da82cbe47a833801bf74f77d,B2_MINIMAL_PQC,external_baseline,9,core_comparison,secprobe-B2_MINIMAL_PQC-core_comparison-9,128,1024,0.0,0.08,0.1,0,0.01,0.15,mlkem,hmac,False,False,True,True,False,,,e9afc467d9ec2b3868e4ad0cc4523c53a9c1d1a9de8e654522f4c1d32432ccbc,True,
157fe657bb7ca4d9853b0d01a87b46929b6d8743a849d730d5bc7e59de4b73f8,B2_MINIMAL_PQC,external_baseline,10,core_comparison,secprobe-B2_MINIMAL_PQC-core_comparison-10,128,1024,0.0,0.08,0.1,0,0.01,0.15,mlkem,hmac,False,False,True,True,False,,,6e556f4c6d61ab4d3e1b747b1ae1a09ddd44e96723297a606fa02623736aec74,True,
dc37c6b8be9c4511a41d0fbf5c230e5fef98c4d9994cea2e85e750989a8ecf8c,B2_MINIMAL_PQC,external_baseline,11,core_comparison,secprobe-B2_MINIMAL_PQC-core_comparison-11,128,1024,0.0,0.08,0.1,0,0.01,0.15,mlkem,hmac,False,False,True,True,False,,,50227c5de73ae278de558e1b5de4837221f72d801902b8c541792db4e8b02cdc,True,
d18ccea5c4d3a979b08cc14ef498773e3b25127e88d8fc675986e32d4ce1ca8f,B2_MINIMAL_PQC,external_baseline,12,core_comparison,secprobe-B2_MINIMAL_PQC-core_comparison-12,128,1024,0.0,0.08,0.1,0,0.01,0.15,mlkem,hmac,False,False,True,True,False,,,2fd45c7e91a0126d658741410355d30c36664d8eee3f208f49cdb3f9194235ab,True,
5bdb98f893aab8ff9809dd60445018537bef03fc635c90948cdcdb8ab779d094,B2_MINIMAL_PQC,external_baseline,13,core_comparison,secprobe-B2_MINIMAL_PQC-core_comparison-13,128,1024,0.0,0.08,0.1,0,0.01,0.15,mlkem,hmac,False,False,True,True,False,,,cd3143568787aec47e7225964fcdc27ebeabe765527acba2dcbb1e298d8b9f64,True,
737fdbfd631ef97496c98a535049d2c15805aa9d12523145f219ea6764da227b,B2_MINIMAL_PQC,external_baseline,14,core_comparison,secprobe-B2_MINIMAL_PQC-core_comparison-14,128,1024,0.0,0.08,0.1,0,0.01,0.15,mlkem,hmac,False,False,True,True,False,,,676387fa550bc64cd012a54ab4b69b71f6de537e3a4d45475e1d3a3e6b7377a5,True,
cc6c78ccd0d1041aa6bd1e2dba8c3f2791f52c749b97c15484495e4efb402e65,B2_MINIMAL_PQC,external_baseline,15,core_comparison,secprobe-B2_MINIMAL_PQC-core_comparison-15,128,1024,0.0,0.08,0.1,0,0.01,0.15,mlkem,hmac,False,False,True,True,False,,,20a367e2bca84a5d58daac161a31c05d01947a9a14549cf3dee0153400a988dd,True,
d351b145ac60ed14243ae7bab921e8abea023946e60a968c36c2cb1654285764,B2_MINIMAL_PQC,external_baseline,16,core_comparison,secprobe-B2_MINIMAL_PQC-core_comparison-16,128,1024,0.0,0.08,0.1,0,0.01,0.15,mlkem,hmac,False,False,True,True,False,,,35bec35df2e81a5959c1b523db4aa905a6cc183c428560285c3be88bfea3bd68,True,
925994b999965c5e83d74870cb07d1ddd48f67c6281f4a5a04be00f38ebd6302,B2_MINIMAL_PQC,external_baseline,17,core_comparison,secprobe-B2_MINIMAL_PQC-core_comparison-17,128,1024,0.0,0.08,0.1,0,0.01,0.15,mlkem,hmac,False,False,True,True,False,,,9a7f3e174480e74592d81dcb3c7cc58ae79f1f793bbccf12568d37c26aa99404,True,
1a61c2b336f996766009b03bf908757f3ad108baf8d51d673f8a5ec4e8370c3f,B2_MINIMAL_PQC,external_baseline,18,core_comparison,secprobe-B2_MINIMAL_PQC-core_comparison-18,128,1024,0.0,0.08,0.1,0,0.01,0.15,mlkem,hmac,False,False,True,True,False,,,bcad456f0aa92966fe5a262c0298a56cb4a33d63ed3643e9c8108a96cd910ac4,True,
1a3a55efec8c49b22b70220ce4190851ed4ef154705401f72dba1bcaa35b5d84,B2_MINIMAL_PQC,external_baseline,19,core_comparison,secprobe-B2_MINIMAL_PQC-core_comparison-19,128,1024,0.0,0.08,0.1,0,0.01,0.15,mlkem,hmac,False,False,True,True,False,,,3502b02481b89e85d2972200cb54ac43cca26e3a0a0a7fc363a810137b8716e7,True,
642bc0bd3e9a59980741991edabb0d98c18ec2b50d676388cfe77248663aeeb4,B2_MINIMAL_PQC,external_baseline,20,core_comparison,secprobe-B2_MINIMAL_PQC-core_comparison-20,128,1024,0.0,0.08,0.1,0,0.01,0.15,mlkem,hmac,False,False,True,True,False,,,2ba574edcf9569d78deb425487a71439697b8b4d126e9d14eca1c28eaf8c536c,True,
2927e29dc992f95301410e2c764d986323d51f8b9787ae2326dcff46e162306b,B2_MINIMAL_PQC,external_baseline,21,core_comparison,secprobe-B2_MINIMAL_PQC-core_comparison-21,128,1024,0.0,0.08,0.1,0,0.01,0.15,mlkem,hmac,False,False,True,True,False,,,b414dbedf3728edfec2588178a9e825959008f941dc1122b072e8e00f2e63420,True,
35fb92ec356cfa2ff777adf6375ade68ef5366f90903765c8ad04f84ac5688e7,B2_MINIMAL_PQC,external_baseline,22,core_comparison,secprobe-B2_MINIMAL_PQC-core_comparison-22,128,1024,0.0,0.08,0.1,0,0.01,0.15,mlkem,hmac,False,False,True,True,False,,,b3bfbe54507a928d007284f2d9766e65f926095e4ee00272d614e1bd9cf9d51e,True,
95100811b7d838153529ef7a3a8d5a16a83607cb17e4a68c50a82e310fb33ae0,B2_MINIMAL_PQC,external_baseline,23,core_comparison,secprobe-B2_MINIMAL_PQC-core_comparison-23,128,1024,0.0,0.08,0.1,0,0.01,0.15,mlkem,hmac,False,False,True,True,False,,,a99fd6a0a8291b5bd5290d6bc583a976ac9292dac242d6f78f172f60e5597f90,True,
f5c6faa869669799cb6cf527e6c43cf3ab7b1fa8cdadafbb64555b09addcd194,P1_PQC_MLDSA,main_pipeline,0,core_comparison,secprobe-P1_PQC_MLDSA-core_comparison-0,128,1024,0.0,0.08,0.1,0,0.01,0.15,mlkem,mldsa,False,False,False,True,False,,,90d4d8ff3df1ec863b7d0f2e97a83da2091a63d5a2c1532d043de373e52c15ff,True,
7abd262053d8c9d74889cca016667575ede84c3268f75b873e8e9c4633a3f66c,P1_PQC_MLDSA,main_pipeline,1,core_comparison,secprobe-P1_PQC_MLDSA-core_comparison-1,128,1024,0.0,0.08,0.1,0,0.01,0.15,mlkem,mldsa,False,False,False,True,False,,,5537c7b7b2366cd8841ae2861dfe27aa9c0023384fc840ee6751d9076f9cc457,True,
0b6d1f00df5326b5d855b45ed51db1c79cfc8c011c88b420d0f79ab38ffd833c,P1_PQC_MLDSA,main_pipeline,2,core_comparison,secprobe-P1_PQC_MLDSA-core_comparison-2,128,1024,0.0,0.08,0.1,0,0.01,0.15,mlkem,mldsa,False,False,False,True,False,,,456766681de98287d6ebc8ae20f1196713302fd939941011360fe4356776a958,True,
5339a98b8cef690a8fcbff01dfb9d8e0fbbc1766f25179f33668509aaa677d23,P1_PQC_MLDSA,main_pipeline,3,core_comparison,secprobe-P1_PQC_MLDSA-core_comparison-3,128,1024,0.0,0.08,0.1,0,0.01,0.15,mlkem,mldsa,False,False,False,True,False,,,6f719efed7e2d0ebce1bebd26ad5dee8ba557eeb15cc6d8494b0bda23f590e8b,True,
a685e40d86f811071a0c0c00d08679508d9ace90ef60e4128ab16e262443575f,P1_PQC_MLDSA,main_pipeline,4,core_comparison,secprobe-P1_PQC_MLDSA-core_comparison-4,128,1024,0.0,0.08,0.1,0,0.01,0.15,mlkem,mldsa,False,False,False,True,False,,,363e79d6c4177e6cfac69e10a34770a38a29855f48068de93503d158f786f18f,True,
762cc1a8774fc78f1ecd42d467ef5a92da14733654808a2501380e854a7a3373,P1_PQC_MLDSA,main_pipeline,5,core_comparison,secprobe-P1_PQC_MLDSA-core_comparison-5,128,1024,0.0,0.08,0.1,0,0.01,0.15,mlkem,mldsa,False,False,False,True,False,,,78a08d2bc6c546b139e0ebfcdfa2f61a9cfec1675957459d44df134f3afbbde2,True,
e0b76444804eff5bc0ac51633e1e6b5c14995c275d953c1cee6c920b505756b4,P1_PQC_MLDSA,main_pipeline,6,core_comparison,secprobe-P1_PQC_MLDSA-core_comparison-6,128,1024,0.0,0.08,0.1,0,0.01,0.15,mlkem,mldsa,False,False,False,True,False,,,8d7f0a1be63c604e507efee61f0a1e58ad10f37e73cc9a6f9cb0ce94210bfd7a,True,
ea9faeb95af540c85b3cdfb43060424aef0e291d003fe52550e0658111ddb648,P1_PQC_MLDSA,main_pipeline,7,core_comparison,secprobe-P1_PQC_MLDSA-core_comparison-7,128,1024,0.0,0.08,0.1,0,0.01,0.15,mlkem,mldsa,False,False,False,True,False,,,3f1c6b50eff59ea5c688e932d1a6665c81ee65ed7be931eb3463b67cb4e26467,True,
e652138c8535f549063c987c88b3a3faf7432a1845120c7808fc7b63ad7c05cd,P1_PQC_MLDSA,main_pipeline,8,core_comparison,secprobe-P1_PQC_MLDSA-core_comparison-8,128,1024,0.0,0.08,0.1,0,0.01,0.15,mlkem,mldsa,False,False,False,True,False,,,9b335d8f0135f63f47ffcd2388f43fccf510d827896f9f764cefb25a16137e05,True,
a01e4a9329d119927fde7b61a9e513b1aaddaca9815b39bc2333aead8bafda2f,P1_PQC_MLDSA,main_pipeline,9,core_comparison,secprobe-P1_PQC_MLDSA-core_comparison-9,128,1024,0.0,0.08,0.1,0,0.01,0.15,mlkem,mldsa,False,False,False,True,False,,,955e94c69f95a5e1f2b2ce030c73d9862e4d92d87fab29dab817d9e0ecd4fe69,True,
1b0b8d5a8784423c9f47a1d53835e3af9018a07e9dd6d6009d4768ddc60e03dd,P1_PQC_MLDSA,main_pipeline,10,core_comparison,secprobe-P1_PQC_MLDSA-core_comparison-10,128,1024,0.0,0.08,0.1,0,0.01,0.15,mlkem,mldsa,False,False,False,True,False,,,2734dcc891ce463c8ddbc09926744d1f4228c567046489b7ad0c013c167e125c,True,
03a2a314f037fa8102000452f4ee2986440f82f68bc4210cfca16da85786cf7c,P1_PQC_MLDSA,main_pipeline,11,core_comparison,secprobe-P1_PQC_MLDSA-core_comparison-11,128,1024,0.0,0.08,0.1,0,0.01,0.15,mlkem,mldsa,False,False,False,True,False,,,2c9abe918e4ea4142d03a2e8ec1bfb6f6d7be0b650772edc249bf233cb9faed4,True,
2970cdc04730d177e1924499c3884a83e216ffbcb53eff838d3a1bf7514321f4,P1_PQC_MLDSA,main_pipeline,12,core_comparison,secprobe-P1_PQC_MLDSA-core_comparison-12,128,1024,0.0,0.08,0.1,0,0.01,0.15,mlkem,mldsa,False,False,False,True,False,,,3debaa7d7c8eefad7c94f16e44332c8d914e1d0ce8f801040a2cfa21771fa561,True,
b0afe524a6bd1c8f88d9b961474c8b6babfcfd3b8b8d8f725cd1e87b6d400d3c,P1_PQC_MLDSA,main_pipeline,13,core_comparison,secprobe-P1_PQC_MLDSA-core_comparison-13,128,1024,0.0,0.08,0.1,0,0.01,0.15,mlkem,mldsa,False,False,False,True,False,,,fc32a4a9e0a4cddacc08d1310fd59037b9541e3d55a35c9ff1a78145dbccf3ea,True,
737d202324fabc826f1225aa56134bbe454cc86c3593dab42e5a3e1a43d8130f,P1_PQC_MLDSA,main_pipeline,14,core_comparison,secprobe-P1_PQC_MLDSA-core_comparison-14,128,1024,0.0,0.08,0.1,0,0.01,0.15,mlkem,mldsa,False,False,False,True,False,,,764c11e52d8bfd4363c3af00be96937f4f8a44f47bf3d9d22e1a6bc6e5789246,True,
36946d63cbdfcc3988f1721667a918ca765b949f0e457a117beb133a61b3fd3e,P1_PQC_MLDSA,main_pipeline,15,core_comparison,secprobe-P1_PQC_MLDSA-core_comparison-15,128,1024,0.0,0.08,0.1,0,0.01,0.15,mlkem,mldsa,False,False,False,True,False,,,bc495ab25495cfaeb76e2924b7e8d55a416b6320d8919c6d9b10f04c4c046702,True,
4cf90f9feffddfb8624b48390d7b8d28ead38ffc8b7c22ce68380b0b6338177a,P1_PQC_MLDSA,main_pipeline,16,core_comparison,secprobe-P1_PQC_MLDSA-core_comparison-16,128,1024,0.0,0.08,0.1,0,0.01,0.15,mlkem,mldsa,False,False,False,True,False,,,91493b9726de0bf6d1199b7618171075dc9635afb0a6c58abc2c2b0606cc587e,True,
e969c176dad5c54d795245993ff5d7f544a3300bd982af9ce33d7b24b2469416,P1_PQC_MLDSA,main_pipeline,17,core_comparison,secprobe-P1_PQC_MLDSA-core_comparison-17,128,1024,0.0,0.08,0.1,0,0.01,0.15,mlkem,mldsa,False,False,False,True,False,,,ef5eff93694e7492679112a35c1d3008f1d9b32f9a01c8385f836ea05e5302ab,True,
5dd6289d245d5139e81554c384c1cbbd3706eab712c2973a2bd257974fa76d83,P1_PQC_MLDSA,main_pipeline,18,core_comparison,secprobe-P1_PQC_MLDSA-core_comparison-18,128,1024,0.0,0.08,0.1,0,0.01,0.15,mlkem,mldsa,False,False,False,True,False,,,95a2c999e5a32f8d313934761ed1c98614d00344c2ec2ab8876789972e5fe1b5,True,
014062cddb4994997674cf5548e9022347ae9af170bf5a3e9440a42d2e0aaebf,P1_PQC_MLDSA,main_pipeline,19,core_comparison,secprobe-P1_PQC_MLDSA-core_comparison-19,128,1024,0.0,0.08,0.1,0,0.01,0.15,mlkem,mldsa,False,False,False,True,False,,,af60f570da912962f3d50745173f9b3c6da14cfbca085e53556d642d31bafb36,True,
30b8916bdb4d7524006b42ed1c2ea5f02343e6139c40ddbb92746d95332f0310,P1_PQC_MLDSA,main_pipeline,20,core_comparison,secprobe-P1_PQC_MLDSA-core_comparison-20,128,1024,0.0,0.08,0.1,0,0.01,0.15,mlkem,mldsa,False,False,False,True,False,,,33eaf46e052f007b9cd19a0162d8d71710e236f63124f47fe63457628d79b75a,True,
0d60db6bc7983758291a63240d59cbbb2aeb8ed04515fdc34978046b375b5044,P1_PQC_MLDSA,main_pipeline,21,core_comparison,secprobe-P1_PQC_MLDSA-core_comparison-21,128,1024,0.0,0.08,0.1,0,0.01,0.15,mlkem,mldsa,False,False,False,True,False,,,e02cd3df1f7e40f6871d689f2caef7b1dc88a99b8d21d3939bb965ea9de1b7f4,True,
c49657768addec50af2993b67d50d54ae620a2dba89f9c85aa28a046bba7da53,P1_PQC_MLDSA,main_pipeline,22,core_comparison,secprobe-P1_PQC_MLDSA-core_comparison-22,128,1024,0.0,0.08,0.1,0,0.01,0.15,mlkem,mldsa,False,False,False,True,False,,,c751157b3fd354db6cf2e8a2109869923a1a5fd9ed2b55d14c77d00d964b461a,True,
791c366237f3fc784aa28da6bc648f8e36f99ad4a619f5fe5e2e368b38ca9518,P1_PQC_MLDSA,main_pipeline,23,core_comparison,secprobe-P1_PQC_MLDSA-core_comparison-23,128,1024,0.0,0.08,0.1,0,0.01,0.15,mlkem,mldsa,False,False,False,True,False,,,205a9984d1035a1e7ad5df6801d379401b8923f19bf6e9d87526032b4bf61d6a,True,
b3e9debf9b86af171a540edbafca1e51842bee724275aa59f206eee6cac0bf0c,P2_PQC_MLDSA_LINDBLAD,main_pipeline,0,core_comparison,secprobe-P2_PQC_MLDSA_LINDBLAD-core_comparison-0,128,1024,0.0,0.08,0.1,0,0.01,0.15,mlkem,mldsa,False,True,False,True,False,,,89f1bab363d7af377a6018024afcb4ec36bc50eda5442067a948b20e7b330ca2,True,"{'mode': 'stochastic', 'steps': 0, 'tau': 0.01, 'gamma': 0.15, 'derived_seed': 791519270, 'input_len': 32, 'output_digest_sha256': 'b126e5498a47abe3f726205064f57e7809a43e6b92b5c936a1b256250b288278'}"
a9f3f384428f75e0f3106df1288858ac8c655eaa98e8b733fa32fa95674ca44c,P2_PQC_MLDSA_LINDBLAD,main_pipeline,1,core_comparison,secprobe-P2_PQC_MLDSA_LINDBLAD-core_comparison-1,128,1024,0.0,0.08,0.1,0,0.01,0.15,mlkem,mldsa,False,True,False,True,False,,,bcb181d9da3d8f2be926d3972e3bc0166e34c4c39844789721d39e8622d193a0,True,"{'mode': 'stochastic', 'steps': 0, 'tau': 0.01, 'gamma': 0.15, 'derived_seed': 3281602357, 'input_len': 32, 'output_digest_sha256': 'eb78e3d0a0b13e2e9ae8ec173b139c71ac22fc1bbf5b9ef94acf4cbf68920f8f'}"
3cb233a0414131a37d511f31269dd9f8bccbbceb8e7817faaa22eba496fc48f3,P2_PQC_MLDSA_LINDBLAD,main_pipeline,2,core_comparison,secprobe-P2_PQC_MLDSA_LINDBLAD-core_comparison-2,128,1024,0.0,0.08,0.1,0,0.01,0.15,mlkem,mldsa,False,True,False,True,False,,,be7bfa9cd0d3e366824d483e75f07e398bcd6729b09f1fb33824c4d88aabd584,True,"{'mode': 'stochastic', 'steps': 0, 'tau': 0.01, 'gamma': 0.15, 'derived_seed': 3134265431, 'input_len': 32, 'output_digest_sha256': '6c43700804eff61e1c5aea78d68063044dc515e4b584c160238bc1ebf7f1c8ba'}"
6aab16c203ca40e4c55bc92ba4b3742c816aecc9e1d3189481cd34cacc60aa3a,P2_PQC_MLDSA_LINDBLAD,main_pipeline,3,core_comparison,secprobe-P2_PQC_MLDSA_LINDBLAD-core_comparison-3,128,1024,0.0,0.08,0.1,0,0.01,0.15,mlkem,mldsa,False,True,False,True,False,,,2a393381c49d1c9ae8d46a7cbde42f18c7281602ad3c18b55195076e8b18d6e0,True,"{'mode': 'stochastic', 'steps': 0, 'tau': 0.01, 'gamma': 0.15, 'derived_seed': 2228888789, 'input_len': 32, 'output_digest_sha256': '09bcea74ddb236ab93b64f1e78ca3b520db90ca607e9adc65519b063155155ef'}"
e9f596c7b6dffd8174f27862422b37ac431625d0bcca9b5a1aaed2a40fd854b6,P2_PQC_MLDSA_LINDBLAD,main_pipeline,4,core_comparison,secprobe-P2_PQC_MLDSA_LINDBLAD-core_comparison-4,128,1024,0.0,0.08,0.1,0,0.01,0.15,mlkem,mldsa,False,True,False,True,False,,,8b615dc7cd58ed8417002c0abcc74ba38c50b5e91faf1d005d9b9a7b48644eb1,True,"{'mode': 'stochastic', 'steps': 0, 'tau': 0.01, 'gamma': 0.15, 'derived_seed': 2829388532, 'input_len': 32, 'output_digest_sha256': '210e8428f265f93c2d9ca19f409cc73d2c306b84aea3ce2177f27208243a6f37'}"
2fa38e8697bcab0e7d18391901a2dc0abddc74e165d85740f3aa171dc87b8a01,P2_PQC_MLDSA_LINDBLAD,main_pipeline,5,core_comparison,secprobe-P2_PQC_MLDSA_LINDBLAD-core_comparison-5,128,1024,0.0,0.08,0.1,0,0.01,0.15,mlkem,mldsa,False,True,False,True,False,,,479af14e05cdfff55126ce61f065f37e0654357a20cab91a847b4e8f9779be0c,True,"{'mode': 'stochastic', 'steps': 0, 'tau': 0.01, 'gamma': 0.15, 'derived_seed': 2226864773, 'input_len': 32, 'output_digest_sha256': '8d266aed0a8a23d72cc00306d48c219b8ded7dae2768df03ece33c54d3071c0b'}"
2333f0ca349711c207dbd3998dd57940b4a83e4dc0a9670ab81610eb3238e3b7,P2_PQC_MLDSA_LINDBLAD,main_pipeline,6,core_comparison,secprobe-P2_PQC_MLDSA_LINDBLAD-core_comparison-6,128,1024,0.0,0.08,0.1,0,0.01,0.15,mlkem,mldsa,False,True,False,True,False,,,1787af3c3638d949a14d25b21715a048c6ca50d6e0ac0b922a2c9d3fb32e74e4,True,"{'mode': 'stochastic', 'steps': 0, 'tau': 0.01, 'gamma': 0.15, 'derived_seed': 2261158667, 'input_len': 32, 'output_digest_sha256': '8eb11d56d1ca4102007cf75a3ca16629f6aba2da5ed5695e4c4ba4ea6bcab6f7'}"
8ba0d5cc4937b6e47993d22d50e20d34f014668cef576a78b05bb3892cb2bcd9,P2_PQC_MLDSA_LINDBLAD,main_pipeline,7,core_comparison,secprobe-P2_PQC_MLDSA_LINDBLAD-core_comparison-7,128,1024,0.0,0.08,0.1,0,0.01,0.15,mlkem,mldsa,False,True,False,True,False,,,76193df6792b899984660a826e5b8f7841cfe37b7ecfbddbea25e116f85d283e,True,"{'mode': 'stochastic', 'steps': 0, 'tau': 0.01, 'gamma': 0.15, 'derived_seed': 3522698640, 'input_len': 32, 'output_digest_sha256': '83d5b92bd70f0c908790189c0f38ff2b9138bf3c15cb1fea79ed76a5e7d6956c'}"
cfe091d4a0f00b92e50b8a0d2d607c4fade5f7979c0f7797465676d70f1a7c4a,P2_PQC_MLDSA_LINDBLAD,main_pipeline,8,core_comparison,secprobe-P2_PQC_MLDSA_LINDBLAD-core_comparison-8,128,1024,0.0,0.08,0.1,0,0.01,0.15,mlkem,mldsa,False,True,False,True,False,,,55f040839fc898098f61db0002099d52d0ef55a3f8fc39457317045939eb2ac2,True,"{'mode': 'stochastic', 'steps': 0, 'tau': 0.01, 'gamma': 0.15, 'derived_seed': 4057390392, 'input_len': 32, 'output_digest_sha256': 'ffbdaf2f2b93ae17cff04a5703500b14f1befcf087a1a680f0ed39cd218c9b50'}"
ed9562b311c0cdfe1cb1b680611510d5db3814198de574bae5a2cf77fcdd050f,P2_PQC_MLDSA_LINDBLAD,main_pipeline,9,core_comparison,secprobe-P2_PQC_MLDSA_LINDBLAD-core_comparison-9,128,1024,0.0,0.08,0.1,0,0.01,0.15,mlkem,mldsa,False,True,False,True,False,,,3574179e5a1ddc1a6e818530c44a3557b4e18f68d2a4e130715009eb37292c7b,True,"{'mode': 'stochastic', 'steps': 0, 'tau': 0.01, 'gamma': 0.15, 'derived_seed': 3129633956, 'input_len': 32, 'output_digest_sha256': '72b4b13452255d8b1ab1b05b7905ff1851531daa6f68c1008b6cb79b4108b03e'}"
5d66e93e47ce47358fea78d6a74d924bedecdf11af0e669353b8bd54bbf32e94,P2_PQC_MLDSA_LINDBLAD,main_pipeline,10,core_comparison,secprobe-P2_PQC_MLDSA_LINDBLAD-core_comparison-10,128,1024,0.0,0.08,0.1,0,0.01,0.15,mlkem,mldsa,False,True,False,True,False,,,ce1a685c83fa65ca753d0db2f5b1722a6f5bc9579f5dd5068db6667b05820bad,True,"{'mode': 'stochastic', 'steps': 0, 'tau': 0.01, 'gamma': 0.15, 'derived_seed': 688710519, 'input_len': 32, 'output_digest_sha256': '12e3135f31f7e5e05b53bd839a34c4264d3b61413c36e62ff843399dffeb72ed'}"
39ecb9e87d6f7dce00c00f2d40e1618dad89418209291d71e567db11c1d2d770,P2_PQC_MLDSA_LINDBLAD,main_pipeline,11,core_comparison,secprobe-P2_PQC_MLDSA_LINDBLAD-core_comparison-11,128,1024,0.0,0.08,0.1,0,0.01,0.15,mlkem,mldsa,False,True,False,True,False,,,b8ecd8e6133d02ebb95a09ed2d4cc1501fb7759f726b3322a8d2da61148861e0,True,"{'mode': 'stochastic', 'steps': 0, 'tau': 0.01, 'gamma': 0.15, 'derived_seed': 3441353501, 'input_len': 32, 'output_digest_sha256': '6e4b1ee2de5204c588aedf53e1c81c1e5de94aa07f3779aa5730dd79d5e95641'}"
14645814b6ce735bdac0fbe7acf1e77f5f3f217d8f8a23a8404f49e241dbfd15,P2_PQC_MLDSA_LINDBLAD,main_pipeline,12,core_comparison,secprobe-P2_PQC_MLDSA_LINDBLAD-core_comparison-12,128,1024,0.0,0.08,0.1,0,0.01,0.15,mlkem,mldsa,False,True,False,True,False,,,6f3848755d3987354a99f06fccfbe25f020d295e6529dadfa0e1c2600bc2118a,True,"{'mode': 'stochastic', 'steps': 0, 'tau': 0.01, 'gamma': 0.15, 'derived_seed': 4160472487, 'input_len': 32, 'output_digest_sha256': 'b34f155d0822d2a635415d1b59eadbf65497cb41481596bb4d90a4cda630c4aa'}"
